atopid,year,onlyconsul,defcon,prob_det,dem_prop,dem_dich,wartime,offense,mem_num,mean_threat,max_threat,min_s_2cat,mean_s_2cat,defense,neutral,nonagg,consul,conditio,offcon,neucon,concon,h1_cat3,h2_cat3,h2_cat4,offense_tpm,consul_tpm,dem_prop_rawpolity,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10,mem11,mem12,mem13,mem14,mem15,mem16,mem17,mem18,mem19,mem20,mem21,mem22,mem23,mem24,mem25,mem26,mem27,mem28,mem29,mem30,mem31,mem32,mem33,mem34,mem35,mem36,mem37,mem38,mem39,mem40,mem41,mem42,mem43
6198,1834,,,,0,,0,,4,,.59609103,.60655737,.79781419,,,,,,,,,0,0,0,0,0,,210,255,271,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6199,1834,,,,0,,0,,4,,.59609103,.72131145,.8442623,,,,,,,,,0,0,0,0,0,,255,273,300,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,1834,,,,0,,0,,4,,.59609103,.63934427,.75956285,,,,,,,,,0,0,0,0,0,,273,300,325,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6201,1840,,,,.2,,0,,5,,.59944201,.6875,.81875002,,,,,,,,,0,0,0,0,0,,2,135,273,337,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,1840,,,,.2,,0,,5,,.59944201,.6875,.83125001,,,,,,,,,0,0,0,0,0,,2,211,273,327,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6203,1840,,,,0,,0,,5,,.60096198,.53125,.75937498,,,,,,,,,0,0,0,0,0,,70,267,273,300,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,1840,,,,0,,0,,5,,.59944201,.6875,.81875002,,,,,,,,,0,0,0,0,0,,100,200,211,275,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205,1840,,,,0,,0,,5,,.59944201,.65625,.82499999,,,,,,,,,0,0,0,0,0,,140,211,230,271,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,1840,,,,0,,0,,5,,.61248899,.6875,.80312502,,,,,,,,,0,0,0,0,0,,140,230,240,365,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6207,1840,,,,0,,0,,5,,.127378,.875,.91250002,,,,,,,,,0,0,0,0,0,,155,210,235,325,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,1840,,,,0,,0,,5,,.59944201,.65625,.81875002,,,,,,,,,0,0,0,0,0,,210,220,271,325,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6209,1840,,,,0,,0,,5,,.60096198,.6875,.78125,,,,,,,,,0,0,0,0,0,,220,267,273,325,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210,1840,,,,0,,0,,5,,.59944201,.53125,.75625002,,,,,,,,,0,0,0,0,0,,230,245,275,300,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211,1844,,,,0,,0,,2,,.13039801,.93846154,.93846154,,,,,,,,,0,0,0,0,0,,100,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,1844,,,,0,,0,,2,,.13039801,.93846154,.93846154,,,,,,,,,0,0,0,0,0,,135,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,1844,,,,0,,0,,2,,.48565102,.63076925,.63076925,,,,,,,,,0,0,0,0,0,,155,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,1844,,,,0,,0,,2,,.13876,.90769231,.90769231,,,,,,,,,0,0,0,0,0,,220,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,1844,,,,0,,0,,2,,.13039801,.93846154,.93846154,,,,,,,,,0,0,0,0,0,,230,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,1844,,,,0,,0,,2,,.58939499,1,1,,,,,,,,,0,0,0,0,0,,245,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,1844,,,,0,,0,,2,,.58939499,1,1,,,,,,,,,0,0,0,0,0,,245,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,1844,,,,0,,0,,2,,.58939499,.66153848,.66153848,,,,,,,,,0,0,0,0,0,,269,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,1844,,,,0,,0,,2,,.052000999,.86153847,.86153847,,,,,,,,,0,0,0,0,0,,325,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220,1844,,,,0,,0,,2,,.13039801,.93846154,.93846154,,,,,,,,,0,0,0,0,0,,350,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221,1846,,,,.5,,1,,2,,.120779,.86153847,.86153847,,,,,,,,,0,0,0,0,0,,2,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6222,1846,,,,0,,1,,2,,.120779,.93846154,.93846154,,,,,,,,,0,0,0,0,0,,70,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,1846,,,,0,,0,,2,,.13109601,.93846154,.93846154,,,,,,,,,0,0,0,0,0,,160,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,1846,,,,0,,0,,2,,.120779,.92307693,.92307693,,,,,,,,,0,0,0,0,0,,200,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,1846,,,,0,,0,,2,,.120779,.93846154,.93846154,,,,,,,,,0,0,0,0,0,,211,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226,1846,,,,0,,0,,2,,.47692999,.63076925,.63076925,,,,,,,,,0,0,0,0,0,,211,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,1846,,,,0,,0,,2,,.120779,.93846154,.93846154,,,,,,,,,0,0,0,0,0,,211,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,1846,,,,0,,0,,2,,.56894898,.66153848,.66153848,,,,,,,,,0,0,0,0,0,,271,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,1846,,,,0,,0,,2,,.56894898,.70769233,.70769233,,,,,,,,,0,0,0,0,0,,273,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230,1846,,,,0,,0,,2,,.56894898,.70769233,.70769233,,,,,,,,,0,0,0,0,0,,280,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6231,1847,,,,.5,,1,,2,,.12215801,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,2,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,1847,,,,0,,0,,2,,.12537101,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,135,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,1847,,,,0,,0,,2,,.12215801,.87878788,.87878788,,,,,,,,,0,0,0,0,0,,150,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,1847,,,,0,,0,,2,,.12215801,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,155,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,1847,,,,0,,0,,2,,.12215801,.90909094,.90909094,,,,,,,,,0,0,0,0,0,,211,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6236,1847,,,,0,,0,,2,,.12215801,.90909094,.90909094,,,,,,,,,0,0,0,0,0,,211,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6237,1847,,,,0,,0,,2,,.48380601,.63636363,.63636363,,,,,,,,,0,0,0,0,0,,255,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,1847,,,,0,,0,,2,,.581168,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,269,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6239,1847,,,,0,,0,,2,,.581168,.63636363,.63636363,,,,,,,,,0,0,0,0,0,,273,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,1847,,,,0,,0,,2,,.581168,.63636363,.63636363,,,,,,,,,0,0,0,0,0,,275,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,1847,,,,0,,0,,4,,.12215801,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,100,230,380,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6242,1847,,,,0,,0,,4,,.12215801,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,101,140,350,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6243,1847,,,,0,,0,,4,,.58264399,.66666669,.76767677,,,,,,,,,0,0,0,0,0,,135,140,267,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6244,1847,,,,0,,0,,4,,.581168,.66666669,.76767677,,,,,,,,,0,0,0,0,0,,135,271,273,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6245,1847,,,,0,,0,,4,,.50092202,.54545456,.74747479,,,,,,,,,0,0,0,0,0,,150,300,325,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,1847,,,,0,,0,,4,,.12215801,.78787881,.87373739,,,,,,,,,0,0,0,0,0,,155,230,235,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6247,1847,,,,0,,0,,4,,.59392101,.66666669,.77777779,,,,,,,,,0,0,0,0,0,,155,240,273,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6248,1847,,,,0,,0,,4,,.581168,.66666669,.80303031,,,,,,,,,0,0,0,0,0,,230,245,380,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6249,1847,,,,0,,0,,4,,.59392101,.72727275,.85858589,,,,,,,,,0,0,0,0,0,,240,255,269,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,1847,,,,0,,0,,4,,.581168,.66666669,.77777779,,,,,,,,,0,0,0,0,0,,273,275,325,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6251,1848,,,,.5,,1,,2,,.47540802,.63636363,.63636363,,,,,,,,,0,0,0,0,0,,2,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6252,1848,,,,0,,0,,2,,.56242204,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,100,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6253,1848,,,,0,,0,,2,,.56242204,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,150,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6254,1848,,,,0,,0,,2,,.56242204,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,160,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6255,1848,,,,0,,0,,2,,.57442498,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,210,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6256,1848,,,,0,,0,,2,,.12785199,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,210,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6257,1848,,,,.5,,0,,2,,.56242204,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,220,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6258,1848,,,,0,,0,,2,,.57442498,.72727275,.72727275,,,,,,,,,0,0,0,0,0,,240,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6259,1848,,,,0,,1,,2,,.12457,.90909094,.90909094,,,,,,,,,0,0,0,0,0,,329,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6260,1848,,,,0,,0,,2,,.12457,.87878788,.87878788,,,,,,,,,0,0,0,0,0,,365,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261,1849,,,,.33333334,,1,,3,,0,.87878788,.89898992,,,,,,,,,0,0,0,0,0,,2,210,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6262,1849,,,,0,,0,,3,,0,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,100,273,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6263,1849,,,,0,,1,,3,,0,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,140,329,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6264,1849,,,,0,,1,,3,,0,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,150,210,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6265,1849,,,,0,,1,,3,,0,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,150,280,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6266,1849,,,,0,,0,,3,,0,.87878788,.89898992,,,,,,,,,0,0,0,0,0,,160,269,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6267,1849,,,,0,,0,,3,,0,.84848487,.87878788,,,,,,,,,0,0,0,0,0,,210,240,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6268,1849,,,,.33333334,,1,,3,,0,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,220,273,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6269,1849,,,,0,,0,,3,,0,.84848487,.87878788,,,,,,,,,0,0,0,0,0,,240,337,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6270,1849,,,,0,,1,,3,,0,.90909094,.91919196,,,,,,,,,0,0,0,0,0,,325,365,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6271,1850,,,,.33333334,,0,,3,,.60911,.66666669,.75757575,,,,,,,,,0,0,0,0,0,,2,210,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6272,1850,,,,0,,0,,3,,.57559097,.66666669,.77777779,,,,,,,,,0,0,0,0,0,,100,273,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273,1850,,,,0,,0,,3,,.13274899,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,140,329,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6274,1850,,,,0,,0,,3,,.135961,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,150,210,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6275,1850,,,,0,,0,,3,,.57559097,.66666669,.75757575,,,,,,,,,0,0,0,0,0,,150,280,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6276,1850,,,,0,,0,,3,,.57559097,.66666669,.75757575,,,,,,,,,0,0,0,0,0,,160,269,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277,1850,,,,0,,0,,3,,.586613,.66666669,.75757575,,,,,,,,,0,0,0,0,0,,210,240,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6278,1850,,,,.33333334,,0,,3,,.57559097,.66666669,.75757575,,,,,,,,,0,0,0,0,0,,220,273,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6279,1850,,,,0,,0,,3,,.586613,.66666669,.75757575,,,,,,,,,0,0,0,0,0,,240,337,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6280,1850,,,,0,,0,,3,,.13274899,.90909094,.91919196,,,,,,,,,0,0,0,0,0,,325,365,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6281,1851,,,,.5,,0,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,2,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282,1851,,,,1,,0,,2,,.14443099,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,2,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6283,1851,,,,0,,0,,2,,.55833501,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,70,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6284,1851,,,,0,,0,,2,,.14173299,.90909094,.90909094,,,,,,,,,0,0,0,0,0,,70,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6285,1851,,,,0,,1,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,135,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6286,1851,,,,0,,1,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,140,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6287,1851,,,,0,,0,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,145,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288,1851,,,,0,,0,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,145,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289,1851,,,,0,,1,,2,,.50262403,.57575756,.57575756,,,,,,,,,0,0,0,0,0,,160,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,1851,,,,0,,0,,2,,.14509,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,210,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291,1851,,,,0,,0,,2,,.14509,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,210,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,1851,,,,0,,0,,2,,.14509,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,210,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6293,1851,,,,0,,0,,2,,.56960601,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,220,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,1851,,,,0,,0,,2,,.55833501,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,220,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295,1851,,,,0,,0,,2,,.55833501,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,230,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296,1851,,,,0,,0,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,235,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297,1851,,,,0,,0,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,235,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,1851,,,,0,,0,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,235,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299,1851,,,,0,,0,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,235,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,1851,,,,0,,0,,2,,.56960601,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,240,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301,1851,,,,0,,0,,2,,.59412402,1,1,,,,,,,,,0,0,0,0,0,,255,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6302,1851,,,,0,,0,,2,,.59412402,1,1,,,,,,,,,0,0,0,0,0,,255,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,1851,,,,0,,0,,2,,.59412402,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,255,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304,1851,,,,0,,0,,2,,.56023598,.69696969,.69696969,,,,,,,,,0,0,0,0,0,,267,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,1851,,,,0,,0,,2,,.55833501,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,273,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,1851,,,,0,,0,,2,,.55833501,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,273,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6307,1851,,,,0,,0,,2,,.55833501,.66666669,.66666669,,,,,,,,,0,0,0,0,0,,280,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308,1851,,,,0,,0,,2,,.14173299,.90909094,.90909094,,,,,,,,,0,0,0,0,0,,332,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309,1851,,,,0,,0,,2,,.14173299,.90909094,.90909094,,,,,,,,,0,0,0,0,0,,335,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310,1851,,,,0,,0,,2,,.14173299,.93939394,.93939394,,,,,,,,,0,0,0,0,0,,350,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311,1854,,,,.5,,0,,2,,.131519,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,2,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6312,1854,,,,0,,0,,2,,.128636,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,70,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6313,1854,,,,0,,0,,2,,.59842098,.67647058,.67647058,,,,,,,,,0,0,0,0,0,,100,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6314,1854,,,,.5,,0,,2,,.128636,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,101,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6315,1854,,,,0,,0,,2,,.128636,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,130,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316,1854,,,,.5,,0,,2,,.130859,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,130,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317,1854,,,,0,,0,,2,,.128636,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,130,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,1854,,,,0,,0,,2,,.128636,.91176468,.91176468,,,,,,,,,0,0,0,0,0,,130,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,1854,,,,0,,1,,2,,.128636,.85294116,.85294116,,,,,,,,,0,0,0,0,0,,140,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,1854,,,,0,,0,,2,,.59996897,.67647058,.67647058,,,,,,,,,0,0,0,0,0,,150,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6321,1854,,,,0,,0,,2,,.128636,.91176468,.91176468,,,,,,,,,0,0,0,0,0,,150,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322,1854,,,,0,,1,,2,,.128636,.86764705,.86764705,,,,,,,,,0,0,0,0,0,,155,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6323,1854,,,,.5,,0,,2,,.128636,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,155,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324,1854,,,,0,,0,,2,,.128636,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,160,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6325,1854,,,,0,,1,,2,,.59842098,.66176468,.66176468,,,,,,,,,0,0,0,0,0,,200,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,1854,,,,0,,1,,2,,.128636,.86764705,.86764705,,,,,,,,,0,0,0,0,0,,200,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6327,1854,,,,0,,1,,2,,.128636,.86764705,.86764705,,,,,,,,,0,0,0,0,0,,200,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328,1854,,,,.5,,0,,2,,.128636,.91176468,.91176468,,,,,,,,,0,0,0,0,0,,211,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6329,1854,,,,.5,,1,,2,,.128636,.85294116,.85294116,,,,,,,,,0,0,0,0,0,,211,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6330,1854,,,,.5,,0,,2,,.130859,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,225,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331,1854,,,,.5,,0,,2,,.59842098,.67647058,.67647058,,,,,,,,,0,0,0,0,0,,225,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332,1854,,,,.5,,0,,2,,.130859,.91176468,.91176468,,,,,,,,,0,0,0,0,0,,225,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333,1854,,,,.5,,0,,2,,.130859,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,225,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,1854,,,,0,,0,,2,,.59842098,.67647058,.67647058,,,,,,,,,0,0,0,0,0,,230,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335,1854,,,,0,,0,,2,,.60908198,.67647058,.67647058,,,,,,,,,0,0,0,0,0,,235,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336,1854,,,,0,,0,,2,,.59842098,.67647058,.67647058,,,,,,,,,0,0,0,0,0,,235,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337,1854,,,,0,,0,,2,,.128636,.94117647,.94117647,,,,,,,,,0,0,0,0,0,,235,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6338,1854,,,,0,,0,,2,,.60908198,1,1,,,,,,,,,0,0,0,0,0,,240,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
