atopid,atopidphase,cowid,begyr,begmo,begday,endyr,endmo,endday,ineffect,bilat,phase,maxphase,wartime,estmode,pubsecr,secrart,proadd,futmem,speclgth,length,renounce,proren,renewlgt,term,defense,offense,neutral,nonagg,consul,active,conditio,defcon,offcon,neucon,concon,asymm,notaiden,dipaid,terrres,seppeace,thirdcom,noothall,specthrt,statthr1,statthr2,conwtin,medarb,milcon,milaid,intcom,subord,organ1,orgpurp1,organ2,orgpurp2,base,contrib,armred,acqterr,divgains,demwith,reflnun,refothio,natrefal,compag,nomicoop,conres,agprois,conmen,ecaid,interv,mem1,mem2,mem3,mem4,mem5,mem6,mem7,mem8,mem9,mem10,mem11,mem12,mem13,mem14,mem15,mem16,mem17,mem18,mem19,mem20,mem21,mem22,mem23,mem24,mem25,mem26,mem27,mem28,mem29,mem30,mem31,mem32,mem33,mem34,mem35,mem36,mem37,mem38,mem39,mem40,mem41,mem42,mem43,mem44,mem45,mem46,mem47,mem48,mem49,mem50,source,version
3070,3070,,1947,4,18,1975,6,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,713,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3075,3075,3515,1947,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,31,40,41,42,52,70,90,91,92,93,94,95,100,101,130,135,140,145,150,155,160,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3080,3080,,1947,11,11,1962,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3085,3085,3631,1947,11,27,1949,10,1,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,3,0,345,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3090,3090,3507,1947,12,8,1949,9,,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,310,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3095,3095,3508,1947,12,19,1949,10,21,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,2,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,345,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3100,3100,,1947,12,16,1967,12,16,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,339,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3105,3105,3632,1948,1,16,1970,11,19,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,3,0,355,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3110,3110,3509,1948,1,24,1972,2,24,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,310,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3115,3115,3510,1948,2,4,1970,7,7,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,360,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3120,3120,3511,1948,2,18,1967,9,7,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,310,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3125,3125,,1948,3,15,1957,3,14,0,1,0,0,0,1,0,0,0,0,1,240,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,4,0,0,3,1,0,0,3,1,0,0,0,0,2,0,1,0,1,0,5,0,3,0,200,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3130,3130.1001,3512,1948,3,17,1954,10,23,0,0,1,2,0,1,0,0,1,3,1,600,0,2,0,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,255,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,200,210,211,212,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3130,3130.2,3512,1954,10,23,0,0,0,1,0,2,2,0,1,0,0,1,3,1,600,0,2,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,2,3,3,1,3,1,1,0,0,0,2,0,1,0,1,0,4,0,0,0,200,210,211,212,220,230,235,255,260,325,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3135,3135,3513,1948,3,18,1967,5,12,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,355,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3140,3140,3514,1948,4,6,1992,1,20,0,1,0,0,0,1,0,0,0,0,1,120,0,2,60,3,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,365,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3145,3145,3633,1948,4,23,1968,4,26,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,315,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3150,3150,,1948,4,30,0,0,0,1,0,0,0,0,1,0,0,1,2,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,4,0,0,0,1,0,2,0,0,2,0,0,0,1,0,4,0,0,1,2,20,31,40,41,42,51,52,53,54,55,56,57,58,60,70,80,90,91,92,93,94,95,100,101,110,115,130,135,140,145,150,155,160,165,,,,,,,,,,,,,,,,1,3
3155,3155,3516,1948,5,29,1967,4,6,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3160,3160,3517,1948,6,18,1968,5,16,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3165,3165,3518,1948,7,16,1969,7,10,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,310,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3170,3170,3519,1948,7,21,1968,8,16,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,315,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3175,3175,3520,1949,1,26,1970,11,12,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,290,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3180,3180.1001,3521,1949,4,4,1951,6,19,0,0,1,2,0,1,0,0,2,2,1,240,0,2,0,3,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,20,200,210,211,212,220,235,325,385,390,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3180,3180.2,3521,1951,6,19,0,0,0,1,0,2,2,0,1,0,0,2,2,1,240,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,20,200,210,211,212,220,230,235,255,260,290,310,316,317,325,349,350,355,360,366,367,368,385,390,395,640,,,,,,,,,,,,,,,,,,,,,,,,1,3
3185,3185,3522,1949,4,16,1968,6,14,0,1,0,0,0,1,0,0,0,0,1,240,0,2,60,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,310,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3190,3190,,1949,6,13,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,640,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3195,3195,,1949,6,14,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,800,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3200,3200,,1950,2,14,1980,4,11,0,1,0,0,0,1,0,0,0,0,1,360,0,2,60,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,365,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3205,3205,3523,1950,6,17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,120,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,2,3,1,3,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,520,522,581,600,615,616,620,625,645,651,652,660,663,670,678,679,680,690,692,694,696,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3210,3210,3524,1951,8,30,0,0,0,1,1,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3215,3215,3525,1951,9,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,900,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3220,3220,3526,1951,9,8,1960,1,19,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,2,0,0,4,0,0,4,0,0,3,2,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3225,3225,,1952,7,11,0,0,0,1,1,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,750,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3230,3230.1001,3527,1953,2,28,1954,8,9,0,0,1,2,1,1,0,0,1,0,1,60,0,2,12,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,345,350,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3230,3230.2,3527,1954,8,9,1964,4,4,0,0,2,2,1,1,0,0,1,0,1,240,0,2,12,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,345,350,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3235,3235,3528,1953,7,29,1970,3,30,0,1,0,0,0,1,0,0,0,0,1,240,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,6,0,0,0,0,1,0,200,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3240,3240,3529,1953,10,1,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3245,3245,,1953,10,22,1954,7,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,3,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,220,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3250,3250,,1954,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,800,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3255,3255,3531,1954,4,2,1955,9,23,0,1,0,0,0,1,0,0,2,3,1,60,0,2,60,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,640,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3260,3260,3532,1954,9,8,1977,6,30,0,0,0,0,0,1,0,0,2,3,3,0,1,0,0,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,200,220,770,800,840,900,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3265,3265,,1954,10,19,1956,10,31,0,1,0,0,0,1,0,0,0,0,1,84,0,1,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9,0,0,0,0,0,0,0,200,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3270,3270,3530,1954,12,2,1980,1,1,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3275,3275,3533,1955,2,24,1979,10,9,0,0,0,0,0,1,0,0,3,3,1,60,0,2,60,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,1,200,630,640,645,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3280,3280,,1955,4,4,1959,3,24,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3285,3285,3534,1955,5,14,1991,7,1,0,0,0,0,0,1,0,0,1,3,1,240,0,2,120,2,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,6,260,0,0,0,2,0,1,0,2,3,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,265,290,310,315,339,355,360,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3290,3290,,1955,6,30,1975,6,16,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,2,1,0,0,3,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,200,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3295,3295,,1955,8,10,0,0,0,1,1,0,0,0,1,0,0,0,0,1,240,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,6,1,0,2,1,3,0,220,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3300,3300,3535,1955,10,20,1961,9,29,0,0,0,0,0,1,0,0,0,0,1,60,0,2,60,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,3,1,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,651,652,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3305,3305,,1955,10,27,1962,11,6,0,1,0,0,0,1,0,0,0,0,1,60,0,2,60,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,3,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,651,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3310,3310,,1956,4,21,1962,11,6,0,0,0,0,0,1,0,0,0,0,1,60,0,2,60,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,3,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,651,670,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3315,3315,,1956,5,28,1966,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,220,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3320,3320,,1956,8,30,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,3,0,225,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3322,3322,,1956,10,24,1956,11,6,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,651,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,200,220,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3325,3325,,1957,1,6,1974,1,12,0,1,0,0,0,1,0,0,,,,,,,,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,0,1,616,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
3330,3330,3536,1957,10,12,1971,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3335,3335,,1958,1,13,1964,6,9,0,1,0,0,0,1,0,0,0,0,1,120,0,2,120,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,1,678,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3340,3340,,1958,2,14,1958,7,23,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,645,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3345,3345,,1958,3,8,1961,12,26,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,651,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3350,3350,,1958,7,19,1977,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,645,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3355,3355,,1959,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3360,3360,,1959,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3365,3365,3539,1959,3,5,1979,2,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
3370,3370,,1959,7,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
